presion_media,presion_min,presion_max,presion_desv,humedad_media,humedad_min,humedad_max,humedad_desv,viento_media,viento_min,viento_max,viento_desv,rafaga_media,rafaga_min,rafaga_max,rafaga_desv,viento_norte,viento_este,direccion_viento,registros_del_dia,anio,dia_del_anio,estacion_anio,mes,sector_viento,temp_max_manana,amplitud_presion,amplitud_humedad,amplitud_viento,velocidad_resultante
981.0495,979.56,983.58,1.2185,90.9215,82.4,98.0,3.8547,10.10916,3.672,12.392623224,104.97,4.7726,2.04,4.97718171,-75.265,-2.3284,-1.237,207.9806,144.0,2010.0,229.0,invierno,febrero,SO,19.54,4.0200000000000955,15.599999999999994,8.720623223999999,2.6365916559073
981.6383,980.93,983.33,0.5858,79.0359,64.35,90.5,8.0188,3.2999,,7.58,1.7667,5.1949,0.96,11.17,2.5072,,-1.3438,205.1858,144.0,2010.0,230.0,invierno,octubre,SO,21.5,2.400000000000091,26.150000000000006,,
988.9699,983.62,994.09,2.9195,70.564,41.79,,19.4742,6.2240400000000005,1.116,16.704,84.28999999999999,3.0081,0.56,8.28,-74.1,-0.774,-1.3468,240.1141,144.0,2010.0,231.0,invierno,enero,SO,26.92,10.470000000000027,,15.588000000000001,1.553366099797469
994.8881,993.65,996.23,0.7383,,39.58,96.3,21.0448,4.912920000000001,1.332,7.202932632000001,0.6399,2.3396,1.02,3.3056937200000003,0.9951,-1.0108,-0.1055,185.96,144.0,2010.0,232.0,invierno,agosto,S,28.79,2.580000000000041,56.72,5.8709326320000015,1.0162907507204815
995.824,994.13,997.58,1.1316,0.6894710000000001,0.4072,95.7,19.0072,6.26292,1.692,13.284,80.69,2.8569,0.8,6.4,-64.63,-1.3185,-0.6247,205.3501,144.0,2010.0,233.0,invierno,enero,SO,29.39,3.4500000000000455,95.2928,11.592,1.459003886218265
989.9766,985.4,994.47,2.8049,75.6238,49.19,96.3,18.1443,7.75368,1.692,21.456,1.3038,3.6382,0.96,10.12,2.0843,-1.503,-1.116,216.5951,144.0,2010.0,234.0,invierno,septiembre,SO,23.18,9.07000000000005,47.11,19.764,1.872021634490371
980.3681,,,2.9334,85.1278,67.43,98.8,11.1475,10.89396,3.6,25.164,1.4131,4.4824,,10.72,,-2.7387,-1.0107,200.2565,144.0,,235.0,verano,agosto,S,22.27,,31.36999999999999,21.564,2.9192451387302163
981.5886,978.23,986.97,2.5035,71.3435,45.1,94.7,17.4446,2.3306,0.71,4.05,0.7666,3.8519,1.22,6.86,1.3068,-0.9222,-1.8368,243.3401,144.0,2010.0,236.0,verano,agosto,SO,19.91,8.740000000000009,49.6,3.34,2.055307052486319
989.1472,987.02,,0.9632,62.7705,0.4512,82.8,11.1145,2.986,0.53,6.71,1.5713,4.9503,1.0,,2.6518,-1.9985,-1.9831,224.7782,144.0,2010.0,237.0,verano,agosto,SO,23.82,,82.3488,6.18,2.8154374189457667
983.9448,,,2.7147,79.3569,0.6225,95.2,9.4406,2.2843,0.37,6.53,1.3336,3.7952,12.99018934916828,0.88,2.3968,-1.7086,-1.1844,,144.0,2010.0,238.0,verano,agosto,SO,22.03,,94.5775,6.16,2.0789702547174644
976.107,974.12,979.89,1.5143,82.2145,63.44,96.2,9.1996,3.2652,0.66,4.3930929700000005,1.2305,5.5239,1.14,6.760516480000001,1.8869,-2.2657,-1.8801,219.6864,144.0,2010.0,239.0,verano,agosto,SO,17.73,5.769999999999982,32.760000000000005,3.7330929700000004,2.944176030742727
986.2532,979.93,989.73,2.5841,73.3722,48.09,91.8,14.4209,8.383680000000002,1.404,14.076,0.8035,4.4962,0.76,7.69,1.5981,-0.2797,-2.2439,262.8945,144.0,2010.0,240.0,invierno,agosto,O,15.49,9.800000000000068,43.709999999999994,12.672,2.261264977838732
985.5097,,,2.8399,79.0707,61.36,88.7,8.6499,2.8329,0.57,6.81,1.2701,4.5823,,10.01,2.2672,-2.2612,-1.4549,212.7576,144.0,2010.0,241.0,verano,agosto,SO,11.51,,27.340000000000003,6.239999999999999,2.6888212008238854
981.3162,977.47,987.25,3.0336,86.7049,68.91,95.5,6.0954,1.7838,0.4,4.01,0.8278,3.2449,0.92,7.61,1.2568,-0.5118,-1.3042,248.5745,144.0,2010.0,242.0,,enero,O,16.68,9.779999999999973,26.590000000000003,3.61,1.401027080394951
991.6451,987.37,993.34,1.8877,,42.65,95.8,17.8631,1.9385,0.31,4.75,0.8373,,0.84,8.29,1.6909,0.1909,-0.85,282.656,144.0,2010.0,243.0,verano,marzo,O,16.06,5.970000000000027,53.15,4.44,0.871173237651387
992.1408,991.32,993.17,0.3805,84.4896,73.2,93.5,4.7864,1.8063,0.32,3.59,0.8864,2.9532,0.68,5.24,1.1314,-0.5128,-1.4898,251.0061,144.0,2010.0,244.0,otoño,septiembre,O,15.96,1.849999999999909,20.299999999999997,3.27,1.5755849326519975
993.3503,992.43,994.29,0.5194,74.9856,48.8,94.9,14.5107,4.642200000000001,0.5040000000000001,15.552,0.9862,2.2097,0.28,6.32,1.5561,0.6796,0.4432,33.1097,144.0,2010.0,246.0,otoño,abril,NE,16.05,1.8600000000000136,46.10000000000001,15.048,0.8113460420806895
993.5948,,995.86,1.1187,78.2273,53.11,93.2,13.0597,3.5406000000000004,0.6120000000000001,12.96,0.6563,1.7247,0.36,5.4,0.9832,0.232,-0.0148,356.3524,144.0,2010.0,247.0,otoño,,N,16.29,,40.09,12.348,0.2324715896620488
996.3331,995.47,997.31,0.5563,77.3847,47.91,97.9,17.0557,1.7808,0.24,5.33,1.2283,,0.48,8.57,1.9721,0.7417,0.8528,48.9854,144.0,2010.0,248.0,otoño,septiembre,NE,16.23,1.8399999999999181,49.99000000000001,5.09,1.130215346737072
984.8831,982.28,989.8,2.4019,66.7108,39.07,94.7,15.1332,2.0348,0.17,2.93908483,1.3536,3.5726,0.32,4.970968,2.2785,-0.8631,1.3656,122.294,,2010.0,250.0,,septiembre,SE,17.54,7.519999999999982,55.63,2.76908483,1.6154890807430422
981.3136,980.04,982.98,0.9154,79.5388,66.59,,9.5243,6.695640000000001,0.684,10.714921524,1.0968,3.0305,0.52,5.41835512,1.8157,-1.2291,0.3618,163.5994,144.0,2010.0,251.0,otoño,abril,S,16.44,2.9400000000000546,,10.030921524,1.2812439463271623
986.4223,982.79,991.41,2.6419,86.404,,,9.2304,8.061119999999999,1.368,22.032,1.4783,3.6099,0.68,8.53,2.1067,-1.7755,-1.0046,209.5023,144.0,2010.0,252.0,otoño,febrero,SO,19.56,8.620000000000005,,20.664,2.0400052475422705
994.0705,991.44,995.83,1.1919,81.1692,56.76,96.8,13.4341,5.18076,0.792,15.336,77.36,2.5086,0.52,6.28,-65.10000000000001,-0.7919,-0.867,227.5917,144.0,2010.0,253.0,otoño,agosto,SO,21.47,4.389999999999986,40.04,14.544,1.1742208523101605
994.5044,993.03,995.74,0.8325,80.547,50.89,98.5,,1.2781,0.26,1.6777017,0.5594,2.0489,0.48,2.2369356,0.7156,,-0.3176,198.2171,144.0,2010.0,254.0,otoño,septiembre,S,23.33,2.7100000000000364,47.61,1.4177017,
992.5588,990.92,994.05,1.093,78.0833,0.4528999999999999,98.1,17.9211,1.2325,0.17,2.10644769,0.6294,2.0576,0.36,3.45482276,1.0289,-0.8576,-0.2551,196.5688,144.0,2010.0,255.0,otoño,septiembre,S,16.99,3.1299999999999955,97.6471,1.93644769,0.8947367042879151
996.2971,992.43,998.67,2.0268,80.4251,57.42,93.9,11.6871,1.6887,0.54,2.16237108,0.7311,3.0272,1.16,3.4299679199999997,0.8779,-0.3799,-1.377,254.5757,144.0,2010.0,256.0,otoño,,O,15.89,6.240000000000009,36.480000000000004,1.6223710799999997,1.4284442621257576
992.0765,986.0,998.07,3.5329,84.666,0.746,95.5,7.7329,14.9364,2.556,30.564,219.53,6.3031,1.72,11.63,-154.63,-3.7073,-1.6091,203.4632,144.0,2010.0,257.0,otoño,abril,SO,16.99,12.07000000000005,94.754,28.008,4.041444803532519
983.0418,981.47,985.83,1.373,72.0617,53.13,91.7,9.8287,3.777,0.72,7.92,1.7502,6.033,1.96,12.65,2.3706,-2.8825,-2.2054,217.4193,144.0,2010.0,258.0,otoño,septiembre,SO,15.42,4.360000000000014,38.57,7.2,3.62940703283608
982.6515,979.88,983.85,1.2197,71.3599,53.4,89.2,9.6229,3.1867,,,1.2836,5.2958,1.76,10.87,1.9818,-2.3763,-1.9422,219.26,144.0,2010.0,259.0,otoño,septiembre,SO,14.6,3.9700000000000273,35.800000000000004,,3.0690295746375593
985.1312,982.43,988.67,2.0482,76.544,59.23,92.8,10.5409,2.2426,0.71,4.38,0.8008,3.8405,1.36,8.77,1.6908,-1.0561,,240.1255,144.0,2010.0,260.0,otoño,septiembre,SO,13.4,6.240000000000009,33.57,3.67,
990.2578,988.75,991.3,0.7393,73.4829,,,,,0.9,14.76,94.99,3.0136,,7.26,-73.83,-0.5691,-1.2753,245.952,144.0,2010.0,261.0,otoño,febrero,SO,14.91,2.5499999999999545,,13.86,1.3965188505709476
991.3731,990.75,992.14,0.413,73.9317,,,16.7158,1.4616,0.44,3.81,0.6269,2.5607,0.84,7.04,1.2589,-0.8275,-0.7323,221.505,144.0,2010.0,262.0,otoño,septiembre,SO,17.82,1.3899999999999864,,3.37,1.1049975294090026
990.7903,989.24,991.7,0.6869,72.0334,0.4366,91.7,17.2062,2.3881,0.53,6.01,1.3371,3.7103,0.8,8.73,1.7626,-1.9866,-0.6706,198.6525,144.0,2010.0,263.0,otoño,septiembre,S,20.68,2.4600000000000364,91.2634,5.4799999999999995,2.0967317234210006
994.0324,991.33,996.88,1.5007,0.767124,0.494,97.3,16.2325,1.1257,0.26,1.95731865,0.5774,2.041,0.54,4.7,0.9072,-0.3973,-0.2147,208.3829,144.0,2010.0,264.0,otoño,septiembre,SO,22.27,5.5499999999999545,96.806,1.69731865,0.4516009078821698
995.2856,992.65,997.46,1.8479,79.3824,42.31,99.4,20.7073,3.6756,0.648,8.532,0.5294,1.739,0.34,3.92,0.8113,-0.853,-0.1636,190.8553,144.0,2010.0,265.0,otoño,julio,S,22.82,4.810000000000059,57.09,7.884,0.8685470396011951
987.6908,,992.73,3.5956,76.9502,44.82,99.3,19.6205,6.83892,1.1880000000000002,9.887255352,1.0212,2.9354,0.74,4.3993066800000005,1.4518,-1.7228,-0.217,187.1806,,2010.0,266.0,otoño,septiembre,S,22.26,,54.48,8.699255352,1.7364126352915084
976.8505,974.89,979.79,1.7114,90.9667,83.5,95.5,3.4695,1.4792,0.2,3.28083888,0.8686,2.7485,0.6,4.6292139500000005,1.4245,0.0876,-0.4865,280.2027,144.0,2010.0,268.0,otoño,septiembre,,12.13,4.899999999999977,12.0,3.08083888,0.4943237906473853
981.7758,980.79,982.5,,89.5347,78.5,93.4,4.6503,2.0412,,2.9204437000000003,1.0002,4.1062,0.96,4.92747203,1.6381,-0.9173,-1.5932,240.0696,144.0,2010.0,270.0,otoño,septiembre,SO,11.08,1.7100000000000364,14.900000000000006,,1.838402983570251
986.8638,982.47,991.58,3.0081,94.4701,0.8859999999999999,97.4,2.3869,1.9781,0.36,5.02,1.4929,3.3473,0.88,8.41,1.9395,-0.1196,-1.4037,265.1285,144.0,2010.0,271.0,otoño,septiembre,O,10.39,9.110000000000014,96.51400000000001,4.659999999999999,1.4087859489645687
993.0241,991.44,994.15,0.917,87.4708,0.7090000000000001,96.5,7.9786,1.3474,0.2,4.26,0.8564,2.2081,0.38,6.01,1.1932,0.8731,0.4541,27.4797,144.0,2010.0,272.0,otoño,abril,NE,12.13,2.7099999999999227,95.791,4.06,0.9841292699640632
991.8368,,993.79,1.2103,79.9755,55.89,97.7,13.8782,,0.7200000000000001,6.397635816,56.95,1.7043,0.44,2.7340324000000003,-45.58,-0.1202,0.3347,109.754,144.0,2010.0,273.0,otoño,febrero,E,13.37,,41.81,5.6776358160000004,0.35562920296286127
988.795,988.19,989.86,0.3729,81.6694,71.1,91.7,6.0074,1.6908,0.2,2.45441545,0.9441,2.6318,0.52,3.25598404,1.3776,-1.3905,0.19,172.2193,144.0,2010.0,274.0,otoño,abril,S,13.1,1.669999999999959,20.60000000000001,2.2544154499999998,1.4034209097772485
988.9492,988.29,989.42,0.3063,86.2076,79.6,92.3,3.3122,2.326,0.61,2.6097582,0.7416,3.5831,1.26,3.8525002,1.159,-2.2858,0.0327,179.1808,144.0,2010.0,275.0,otoño,,S,19.45,1.1299999999999955,12.700000000000003,1.9997582,2.286033886450505
,983.1,988.77,1.8012,80.3142,62.7,93.0,10.2267,3.2428,1.29,3.4175405,0.9792,4.9532,,,1.7432,-3.0932,0.0749,178.6121,144.0,2010.0,276.0,,octubre,S,15.64,5.669999999999959,30.299999999999997,2.1275405,3.0941066966088937
981.21,979.66,983.11,1.1939,80.416,65.18,93.3,9.7091,10.94832,3.132,,1.0223,4.6767,1.72,8.15,1.6498,-2.8949,0.2618,174.8328,144.0,2010.0,277.0,otoño,enero,S,18.03,3.4500000000000455,28.11999999999999,,2.9067138232031025
982.2506,979.53,985.82,1.9276,83.9385,0.6774,95.6,8.525,6.79536,1.152,11.772,0.5479,2.9279,0.88,5.02,0.77,-1.7847,-0.0874,,144.0,2010.0,278.0,otoño,julio,S,18.01,6.290000000000077,94.92259999999999,10.620000000000001,1.7868387867963913
988.4894,,,1.7188,84.7924,,94.9,8.21,2.5361,1.08,3.03229048,0.8773,3.8244,1.74,4.349597,1.2724,-2.4493,0.0112,179.7375,144.0,2010.0,279.0,otoño,octubre,S,15.53,,,1.9522904799999998,2.449325607182516
995.1038,991.94,996.6,1.2844,86.9181,77.8,97.9,6.7913,1.4329,,,0.6744,2.2693,0.4,4.84,0.9524,-1.1556,0.0663,176.7147,144.0,2010.0,280.0,,octubre,S,16.58,4.659999999999968,20.10000000000001,,1.1575003455723025
995.8513,994.92,996.5,0.4311,76.2219,53.28,97.6,14.5887,1.6506,,,0.9315,2.7444,0.36,3.62880664,1.4505,-0.7462,0.8643,130.8088,144.0,2010.0,281.0,otoño,febrero,SE,17.75,1.580000000000041,44.31999999999999,,1.1418532874235638
994.6106,992.55,996.35,1.3843,70.3444,36.92,95.5,19.3618,1.8531,0.23,4.5,1.1898,2.9367,0.48,7.24,1.7134,0.6554,1.0316,57.5716,144.0,2010.0,282.0,,octubre,NE,13.33,3.800000000000068,58.58,4.27,1.222189723406313
990.4918,988.92,992.46,0.9015,79.779,50.12,99.0,16.707,1.6144,,,1.1478,2.5476,0.3,4.38687926,1.667,,0.6513,28.0672,144.0,2010.0,283.0,otoño,octubre,NE,12.99,3.5400000000000773,48.88,,
990.4194,988.97,991.42,0.6998,80.917,44.28,99.1,18.2641,1.6161,0.19,5.09,1.3249,2.5582,0.44,7.44,1.798,1.0464,0.547,27.5977,144.0,2010.0,284.0,otoño,octubre,NE,4.7,2.449999999999932,54.81999999999999,4.8999999999999995,1.1807463571826085
991.4019,990.35,992.32,0.5299,93.07849999999999,0.86,99.2,4.4455,5.59332,2.4480000000000004,10.584,51.1,2.5014,1.32,4.24,-35.004999999999995,0.8378,1.0331,50.9618,144.0,2010.0,285.0,otoño,abril,NE,8.96,1.9700000000000273,98.34,8.136,1.3301144499628592
990.7693,989.73,,0.5969,82.5262,0.6661,96.6,7.5741,1.5615,0.21,3.47,0.7681,2.6512,0.54,5.25,1.2076,,1.0318,62.4456,144.0,2010.0,286.0,otoño,octubre,NE,11.4,,95.9339,3.2600000000000002,
988.6021,987.52,989.69,0.5291,82.8431,0.6028,96.6,11.4825,1.5174,0.28,4.02,0.8617,2.4935,0.56,5.33,1.1586,-0.2349,-0.9185,255.6528,144.0,2010.0,287.0,otoño,octubre,O,10.43,2.1700000000000728,95.99719999999999,3.7399999999999993,0.9480613165824244
985.6439,982.6,987.86,1.604,87.0069,0.721,95.0,6.0199,1.5681,0.21,3.62,,2.5725,0.56,5.37,1.1428,-0.5063,-1.2762,248.3613,144.0,2010.0,288.0,otoño,marzo,O,7.97,5.259999999999991,94.279,3.41,1.3729625377263577
983.5728,981.02,989.18,2.662,96.8569,,,1.7792,2.2381,0.48,3.5853106699999997,1.6082,3.3256,0.84,9.41,2.2623,1.137,0.8451,36.6238,144.0,2010.0,289.0,otoño,enero,NE,8.14,8.159999999999968,,3.1053106699999997,1.4166732192005325
992.8676,,,1.7685,88.3356,68.43,99.7,10.7522,10.52712,1.692,18.144,1.0313,4.4331,1.26,7.97,1.4528,2.5841,1.1972,24.8579,144.0,2010.0,290.0,otoño,julio,NE,8.78,,31.269999999999996,16.451999999999998,2.8479572767160675
993.6277,989.57,996.19,1.9399,85.9233,54.6,99.6,15.0835,1.1169,0.18,3.08,0.6173,1.8538,0.36,,0.9165,-0.7334,-0.1306,190.097,144.0,2010.0,291.0,otoño,octubre,S,6.32,6.6200000000000045,44.99999999999999,2.9,0.7449375275820114
981.4247,,989.46,3.8184,89.1708,0.76,100.0,8.3473,3.523,0.45,9.3,2.4913,5.2797,0.96,13.41,3.3964,-3.1516,-1.117,,144.0,2010.0,292.0,otoño,marzo,S,7.78,,99.24,8.850000000000001,3.343691307522272
980.2834,975.98,988.04,3.7501,86.0688,74.7,96.6,5.6933,1.7435,0.26,3.56,0.7667,3.3985,0.58,7.69,1.4343,-0.5819,-1.3485,246.6602,144.0,2010.0,293.0,otoño,octubre,SO,7.53,12.059999999999945,21.89999999999999,3.3,1.46869324911637
993.505,988.16,995.45,2.0836,70.0807,54.02,81.4,8.2039,3.4611,1.14,4.97718171,1.2562,,2.16,6.99042375,2.0913,-2.0295,-2.5683,231.6838,144.0,2010.0,294.0,otoño,septiembre,SO,8.36,7.290000000000077,27.380000000000003,3.8371817100000003,3.27338282820693
993.3974,991.62,994.8,0.7341,72.6634,61.35,83.2,7.0036,3.4574,0.84,4.34338329,1.5944,5.2882,1.56,,2.3085,-2.9324,-1.5842,208.3799,144.0,,295.0,otoño,octubre,SO,10.17,3.17999999999995,21.85,3.5033832900000004,3.332965556377683
980.7615,976.61,986.81,3.156,69.1925,53.25,83.8,7.2606,3.8824,0.35,9.48,2.0738,6.4208,1.0,13.01,3.2296,-2.8346,-2.4068,220.3339,144.0,2010.0,297.0,,agosto,SO,7.89,10.199999999999932,30.549999999999997,9.13,3.7185539393694427
992.8772000000001,986.97,998.17,3.4396,79.7149,62.7,94.3,9.2834,5.98716,0.972,11.52,83.19,3.024,0.72,5.49,-62.98,-0.4272,-1.2591,251.2583,144.0,2010.0,298.0,otoño,octubre,O,7.34,11.199999999999932,31.599999999999994,10.548,1.3295986800534965
998.2159,995.16,1001.51,1.9331,76.5382,50.48,99.2,18.2647,2.448,0.52,6.07,1.6071,3.7136,0.96,9.61,2.2786,-2.2754,-0.7357,197.9188,144.0,2010.0,300.0,,octubre,S,13.95,6.350000000000023,48.720000000000006,5.550000000000001,2.39138028134381
993.6883,992.78,995.26,0.7015,64.6208,48.0,89.6,10.0709,2.4703,0.51,3.52938728,1.3269,4.0353,0.84,5.72282691,1.9894,-2.0323,-1.0541,207.4142,144.0,2010.0,301.0,otoño,enero,SO,15.79,2.480000000000018,41.599999999999994,3.01938728,2.289403874374288
988.1256,981.68,994.39,3.9324,77.1196,51.17,97.6,15.0948,2.005,0.2,5.25,1.2118,3.2249,0.48,8.17,1.6427,-1.9214,-0.1683,185.0054,144.0,2010.0,302.0,,octubre,S,14.2,12.710000000000036,46.42999999999999,5.05,1.9287568146347533
980.5431,979.79,981.57,0.4741,72.5775,0.5485,89.0,9.6489,2.1026,0.37,2.51655255,0.8549,3.1613,0.8,3.68473003,1.0371,-1.8903,-0.1525,184.6116,144.0,2010.0,303.0,otoño,octubre,S,14.99,1.7800000000000864,88.4515,2.14655255,1.8964414939565102
978.331,976.85,980.89,0.9457,74.5502,51.13,90.6,11.3363,1.1865,0.19,2.66,,2.0099,6.313802696393498,0.56,0.8854,-0.8442,-0.0886,185.9889,144.0,2010.0,304.0,otoño,mayo,S,11.49,4.039999999999964,39.46999999999999,2.47,0.8488366156098592
982.0323,979.03,986.49,2.2994,83.8792,0.6890000000000001,95.3,8.1728,1.0115,0.23,3.02,0.6277,1.6722,0.48,,0.8796,0.4698,0.2858,31.3128,144.0,2010.0,305.0,otoño,noviembre,NE,9.62,7.460000000000036,94.61099999999999,2.79,0.5499033369602334
987.9486,986.5,989.0,0.755,87.9201,0.742,95.3,5.5817,1.7127,0.2,2.6718953,0.898,2.7865,0.64,4.13211715,1.3845,-1.3914,-0.4116,196.4772,144.0,2010.0,306.0,otoño,junio,S,13.01,2.5,94.55799999999999,2.4718953,1.4510025913140197
987.735,986.3,990.43,1.1299,78.1583,71.0,87.4,4.7765,4.5151,0.64,8.44,2.1778,7.0208,1.28,13.41,3.0255,-3.8863,-1.9172,206.2575,144.0,2010.0,307.0,otoño,febrero,SO,17.15,4.1299999999999955,16.400000000000006,7.8,4.333472456356449
991.4167,989.62,993.2,1.2137,73.5622,61.39,83.2,5.6365,6.1157,2.44,9.55,1.7479,9.1924,4.32,13.49,2.2319,-5.1292,-3.2658,,144.0,2010.0,308.0,otoño,enero,SO,14.76,3.580000000000041,21.810000000000002,7.110000000000001,6.080636667323579
992.9643,989.75,994.17,0.9296,71.303,65.12,79.6,3.9939,4.814,0.64,10.04,2.0117,7.6569,1.44,13.93,2.4909,-3.8612,-2.7509,215.4681,144.0,2010.0,309.0,otoño,febrero,SO,12.71,4.419999999999959,14.47999999999999,9.399999999999999,4.740919346498103
985.5269,,989.26,1.1674,83.9187,71.4,93.0,7.0661,13.9986,,,2.9709,5.9196,0.52,14.65,3.9996,-2.7953,-2.3215,219.7098,144.0,2010.0,310.0,otoño,agosto,SO,5.84,,21.599999999999994,,3.633602116357816
977.4457,972.05,984.06,3.1075,95.8278,92.2,98.2,1.4366,12.02292,1.26,22.428,,4.8325,0.68,8.61,2.1206,2.7996,1.5019,28.2117,144.0,2010.0,311.0,otoño,marzo,NE,3.43,12.009999999999991,6.0,21.168,3.177021210190451
,955.59,972.01,5.3977,91.9514,0.853,96.7,3.2737,1.6273,0.52,3.08,0.6473,2.5123,1.0,4.73,0.8193,0.5366,0.8299,57.1106,144.0,2010.0,312.0,otoño,julio,NE,7.78,16.41999999999996,95.84700000000001,2.56,0.9882679646735494
956.2285,954.5,958.31,1.1645,,70.3,97.9,7.8173,1.398,0.23,5.21,0.9439,2.2549,0.52,7.81,1.4335,-1.1242,0.0243,178.7638,144.0,2010.0,313.0,otoño,,S,9.5,3.8099999999999454,27.60000000000001,4.9799999999999995,1.1244625960875712
964.1144,,,3.9888,87.4563,70.2,99.4,9.7174,2.2983,0.33,6.12,1.4817,3.4394,11.643888808627278,0.64,1.9669,-1.9072,-0.829,203.4923,144.0,2010.0,314.0,otoño,noviembre,SO,7.37,,29.200000000000003,5.79,2.079579967204916
976.8083,963.7,982.61,5.4097,75.4885,57.08,91.4,11.2198,4.8823,0.41,9.55,2.5682,,1.24,17.4,3.8983,-4.1704,-1.946,205.0151,144.0,2010.0,315.0,otoño,,SO,11.82,18.909999999999968,34.32000000000001,9.14,4.602081285679339
967.8412,963.54,970.84,2.4907,70.4527,52.97,84.0,7.7581,4.5507,1.41,10.91,1.7066,7.9852,2.6,16.14,2.599,-3.8391,-2.306,210.9918,144.0,2010.0,316.0,otoño,febrero,SO,15.4,7.300000000000068,31.03,9.5,4.478428832749271
,968.11,974.4,2.0942,75.9371,68.62,82.0,3.6492,24.14124,6.336,37.98,2.0126,10.1188,3.08,16.05,2.7462,-5.8093,-3.2727,209.3951,144.0,2010.0,317.0,otoño,enero,SO,17.95,6.289999999999964,13.379999999999995,31.644,6.66772313312423
975.66,973.86,979.33,1.3536,65.8376,50.3,77.5,8.4661,3.0803,0.55,4.81562525,1.5379,4.5681,1.1,6.915859230000001,2.2174,-2.9237,-0.674,192.982,144.0,2010.0,318.0,otoño,,S,12.81,5.470000000000027,27.200000000000003,4.26562525,3.000382923894882
985.4972,979.36,990.75,3.2059,84.4274,69.65,95.1,8.7518,8.8794,0.7200000000000001,20.772,149.29,3.7853,0.6,8.97,-100.305,1.3811,0.3968,16.0284,144.0,2010.0,319.0,otoño,octubre,N,4.04,11.389999999999986,25.44999999999999,20.052,1.4369716246328597
991.9092,990.67,992.91,0.6702,,0.924,96.7,1.0841,4.5844,,6.7,1.0906,6.6553,3.0,9.69,1.5095,4.1199,1.9926,25.8105,144.0,2010.0,320.0,otoño,noviembre,NE,2.51,2.240000000000009,95.776,,4.5764648769547005
986.611,983.32,991.48,2.5469,97.6243,96.5,98.7,0.5805,9.84744,4.464,6.199252421755896,0.6422,3.9588,1.68,4.30610103,1.0435,2.2072,1.5686,35.401,144.0,2010.0,321.0,otoño,,NE,4.12,8.159999999999968,2.200000000000003,1.735252421755896,2.707810517743071
983.3853,982.19,986.42,1.2274,97.2743,0.926,99.0,1.8731,1.0833,0.3,2.36,0.5058,1.5981,0.6,3.64,0.6876,0.2229,0.1519,34.2694,144.0,2010.0,322.0,otoño,noviembre,NE,5.97,4.2299999999999045,98.074,2.06,0.2697369459306604
988.938,986.29,,1.4358,87.7688,76.6,94.7,5.3027,1.5461,0.4,3.4,0.6247,2.2998,0.64,4.61,0.7208,-1.303,-0.4466,198.9205,144.0,2010.0,323.0,,noviembre,S,8.2,,18.10000000000001,3.0,1.3774108174397353
983.9362,980.01,987.67,2.1361,98.4736,93.4,100.0,2.0891,8.95212,0.9,13.936108788000002,197.22,3.5567,0.56,5.30029463,-125.675,1.761,0.8864,26.7178,144.0,2010.0,325.0,otoño,enero,NE,2.35,7.659999999999968,6.599999999999994,13.036108788000002,1.9715034770448667
973.355,970.46,980.16,2.8658,97.3896,95.8,99.5,1.0651,3.4226,0.57,4.70999218,2.205,5.0728,1.44,6.145359190000001,2.6578,,0.3627,12.5909,144.0,2010.0,326.0,otoño,noviembre,N,2.45,9.699999999999932,3.700000000000003,4.13999218,
972.5329,970.83,973.77,,88.7312,81.4,96.4,4.7181,2.7986,1.17,4.21,0.6403,5.0562,2.52,7.49,0.9367,-1.0733,-2.5117,246.8618,144.0,2010.0,327.0,otoño,noviembre,SO,1.8,2.939999999999941,15.0,3.04,2.7314116826286
976.4127,972.99,979.05,1.8796,90.7701,0.8320000000000001,95.7,3.1872,6.29136,1.4400000000000002,12.564000000000002,0.6945,3.1917,0.84,6.65,1.374,-0.3588,-1.6342,257.6172,144.0,2010.0,328.0,otoño,marzo,O,2.33,6.059999999999945,94.86800000000001,11.124000000000002,1.6731249445274554
976.8943,,979.08,1.7216,91.1472,75.1,98.5,7.0024,5.57712,0.864,16.056,101.37,2.3833,0.6,6.57,-70.485,-0.4814,,197.383,144.0,2010.0,329.0,otoño,septiembre,S,-0.73,,23.400000000000006,15.192,
976.1897,973.77,978.72,1.6253,92.1396,0.741,98.4,5.0925,4.39452,1.476,12.456,0.56,2.0593,0.96,4.45,0.6611,0.1161,-0.2221,297.5881,144.0,2010.0,330.0,otoño,abril,NO,-3.45,4.9500000000000455,97.659,10.98,0.2506144848168198
,978.65,981.14,0.5984,95.2854,0.862,97.5,2.6537,0.8594,,1.87654042,0.5025,1.3778,0.24,2.1188751100000003,0.5943,-0.1873,,224.3539,144.0,,331.0,otoño,noviembre,SO,-2.64,2.490000000000009,96.638,,
980.2619,978.43,981.11,0.6615,95.7125,0.895,97.7,1.9293,1.8133,0.22,4.67,1.1833,2.6781,,6.81,1.6541,1.5193,0.6436,22.9577,144.0,2010.0,332.0,,noviembre,NE,-2.96,2.6800000000000637,96.805,4.45,1.6499980151503213
979.5872,976.48,985.32,2.6321,95.4819,92.7,98.2,1.3308,12.5514,,12.8623797,1.1835,5.0114,1.72,5.22573011,1.6224,3.1175,1.5052,25.7718,144.0,2010.0,333.0,,diciembre,NE,-4.16,8.840000000000032,5.5,,3.4618540249409713
